title	group
"Ethylene-mediated cross-talk between calcium-dependent protein kinase and MAPK signaling controls stress responses in plants"	./data
"Plant science: Cladosporium Avr2 inhibits tomato Rcr3 protease required for Cf-2-dependent disease resistance"	./data
"Solanum mochiquense chromosome IX carries a novel late blight resistance gene Rpi-moc1"	./data
"Gene shuffling-generated and natural variants of the tomato resistance gene Cf-9 exhibit different auto-necrosis-inducing activities in Nicotiana species"	./data
"Expression of RPS4 in tobacco induces an AvrRps4-independent HR that requires EDS1, SGT1 and HSP90"	./data
"Cold tolerance, SFR2, and the legacy of Gary Warren"	./data
"The plant proteolytic machinery and its role in defence"	./data
"Virus-induced gene silencing in Solanum species"	./data
"The transcriptional innate immune response to flg22. Interplay and overlap with Avr gene-dependent defense responses and bacterial pathogenesis"	./data
"Arabidopsis downy mildew resistance gene RPP27 encodes a receptor-like protein similar to CLAVATA2 and tomato Cf-9"	./data
"CITRX thioredoxin interacts with the tomato Cf-9 resistance protein and negatively regulates defence"	./data
"Genetic variation at the tomato Cf-4/Cf-9 locus induced by EMS mutagenesis and intralocus recombination"	./data
"Bacterial disease resistance in Arabidopsis through flagellin perception"	./data
"CDPK-mediated signalling pathways: Specificity and cross-talk"	./data
"p-Coumaroylnoradrenaline, a Novel Plant Metabolite Implicated in Tomato Defense against Pathogens"	./data
"Rapid migration in gel filtration of the Cf-4 and Cf-9 resistance proteins is an intrinsic property of Cf proteins and not because of their association with high-molecular-weight proteins"	./data
"NADPH oxidase AtrbohD and AtrbohF genes function in ROS-dependent ABA signaling in arabidopsis"	./data
"Reactive oxygen species produced by NADPH oxidase regulate plant cell growth"	./data
"Nicotiana benthamiana gp91phox homologs Nbrboha and Nbrbohb participate in H2O2 accumulation and resistance to Phytophthora infestans"	./data
"ATIDB: Arabidopsis thaliana insertion database"	./data
"Multi-functional T-DNA/Ds tomato lines designed for gene cloning and molecular and physical dissection of the tomato genome"	./data
"Divergent perspectives on GM food "	./data
"Developmental control of promoter activity is not responsible for mature onset of Cf-9B-mediated resistance to leaf mold in tomato"	./data
"Ubiquitin ligase-associated protein SGT1 is required for host and nonhost disease resistance in plants"	./data
"A tomato cysteine protease required for Cf-2-dependent disease resistance and suppression of autonecrosis"	./data
"An ∼400 kDa membrane-associated complex that contains one molecule of the resistance protein Cf-4"	./data
"GARNet, the Genomic Arabidopsis Resource Network"	./data
"Arabidopsis RPP4 is a member of the RPP5 multigene family of TIR-NB-LRR genes and confers downy mildew resistance through multiple signalling components"	./data
"Regulatory role of SGT1 in early R gene-mediated plant defenses"	./data
"Trehalose-6-phosphate synthase 1, which catalyses the first step in trehalose synthesis, is essential for Arabidopsis embryo maturation"	./data
"Arabidopsis gp91phox homologues Atrbohd and Atrbohf are required for accumulation of reactive oxygen intermediates in the plant defense response"	./data
"The Cf-9 disease resistance protein is present in an ∼420-kilodalton heteromultimeric membrane-associated complex at one molecule per complex"	./data
"Arabidopsis RAR1 exerts rate-limiting control of R gene-mediated defenses against multiple pathogens"	./data
"From physics and chemistry to plant biology"	./data
"Transposition patterns of unlinked transposed Ds elements from two T-DNA loci on tomato chromosomes 7 and 8"	./data
"Calcium-dependent protein kinases play an essential role in a plant defence response"	./data
"Expression of tomato Cf genes and their corresponding avirulence genes in transgenic tobacco plants using nematode responsive promoters"	./data
"Putting knowledge of plant disease resistance genes to work"	./data
"No evidence for binding between resistance gene product Cf-9 of tomato and avirulence gene product AVR9 of Cladosporium fulvum"	./data
"Plant pathogens and integrated defence responses to infection"	./data
"Unraveling regulatory networks in plant defense using microarrays"	./data
"Analysis of the genome sequence of the flowering plant Arabidopsis thaliana"	./data
"Arabidopsis Research 2000"	./data
"Trancriptional repression by AtMYB4 controls production of UV-protecting sunscreens in Arabidopsis"	./data
"Dispersion of the Cf-4 disease resistance gene in Lycopersicon germplasm"	./data
"Genetic complexity of pathogen perception by plants: The example of Rcr3, a tomato gene required specifically by Cf-2"	./data
"cDNA-AFLP display for the isolation of Peronospora parasitica genes expressed during infection in Arabidopsis thaliana"	./data
"Salicylic acid is not required for Cf-2- and Cf-9-dependent resistance of tomato to Cladosporium fulvum"	./data
"Resistance gene-dependent activation of a calcium-dependent protein kinase in the plant defense response"	./data
"cDNA-AFLP reveals a striking overlap in race-specific resistance and wound response gene expression profiles"	./data
"Comparison of the hypersensitive response induced by the tomato Cf-4 and Cf-9 genes in Nicotiana spp."	./data
"Arabidopsis RelA/SpoT homologs implicate (p)ppGpp in plant signaling"	./data
"Functional, c-myc-tagged Cf-9 resistance gene products are plasma-membrane localized and glycosylated"	./data
"Early signalling events in the Avr9/Cf-9-dependent plant defence response"	./data
"Unravelling R gene-mediated disease resistance pathways in Arabidopsis"	./data
"Highlights from the Ninth International Congress on Molecular Plant-Microbe Interactions"	./data
"Pronounced intraspecific haplotype divergence at the RPP5 complex disease resistance locus of Arabidopsis"	./data
"A second gene at the tomato Cf-4 locus confers resistance to Cladosporium fulvum through recognition of a novel avirulence determinant"	./data
"Multiple independent defective Suppressor-mutator transposon insertions in Arabidopsis: A tool for functional genomics"	./data
"K+ channels of Cf-9 transgenic tobacco guard cells as targets for Cladosporium fulvum Avr9 elicitor-dependent signal transduction"	./data
"Recombination between diverged clusters of the tomato Cf-9 plant disease resistance gene family"	./data
"EDS1, an essential component of R gene-mediated disease resistance in Arabidopsis has homology to eukaryotic lipases"	./data
"The tomato DWARF enzyme catalyses C-6 oxidation in brassinosteroid biosynthesis"	./data
"Homologues of the Cf-9 disease resistance gene (Hcr9s) are present at multiple loci on the short arm of tomato chromosome 1"	./data
"Rapid Avr9- and Cf-9-dependent activation of MAP kinases in tobacco cell cultures and leaves: Convergence of resistance gene, elicitor, wound, and salicylate responses"	./data
"A chromodomain protein encoded by the Arabidopsis CAO gene is a plant-specific component of the chloroplast signal recognition particle pathway that is involved in LHCP targeting"	./data
"Plant disease-resistance proteins and the gene-for-gene concept"	./data
"Systemin triggers an increase of cytoplasmic calcium in tomato mesophyll cells: Ca2+ mobilization from intra- and extracellular compartments"	./data
"Rapid, Cf-9 and Avr9-dependent production of active oxygen species in tobacco suspension cultures"	./data
"The tomato Cf-5 disease resistance gene and six homologs show pronounced allelic variation in leucine-rich repeat copy number"	./data
"Three genes of the arabidopsis RPP1 complex resistance locus recognize distinct Peronospora parasitica avirulence determinants"	./data
"Genetic and molecular analysis of tomato Cf genes for resistance to Cladosporium fulvum"	./data
"A novel signal recognition particle targets light-harvesting proteins to the thylakoid membranes"	./data
"Plant-microbe interactions. Affairs of the plant: colonization, intolerance, exploitation and co-operation in plant-microbe interactions."	./data
"Transposon tagging of the Defective embryo and meristems gene of tomato"	./data
"Six Arabidopsis thaliana homologues of the human respiratory burst oxidase (gp91(phox))"	./data
"The NB-ARC domain: a novel signalling motif shared by plant resistance gene products and regulators of cell death in animals."	./data
"Analysis of 1.9 Mb of contiguous sequence from chromosome 4 of Arabidopsis thaliana"	./data
"Molecular, genetic and physiological analysis of Cladosporium resistance gene function in tomato."	./data
"The tomato Cf-9 disease resistance gene functions in tobacco and potato to confer responsiveness to the fungal avirulence gene product Avr9"	./data
"Epigenetic instability and trans-silencing interactions associated with an SPT::Ac T-DNA locus in tobacco"	./data
"Novel disease resistance specificities result from sequence exchange between tandemly repeated genes at the Cf-4/9 locus of tomato"	./data
"Plant disease resistance genes"	./data
"The Role of Leucine-Rich Repeat Proteins in Plant Defences"	./data
"Map positions of 47 Arabidopsis sequences with sequence similarity to disease resistance genes"	./data
"The Arabidopsis downy mildew resistance gene RPP5 shares similarity to the toll and interleukin-1 receptors with N and L6"	./data
"A kinase with keen eyes"	./data
"AtDMC1, the Arabidopsis homologue of the yeast DMC1 gene: Characterization, transposon-induced allelic variation and meiosis-associated expression"	./data
"Resistance gene-dependent plant defense responses"	./data
"rbohA, a rice homologue of the mammalian gp91phox respiratory burst oxidase gene"	./data
"The DCL gene of tomato is required for chloroplast development and palisade cell morphogenesis in leaves"	./data
"Four Arabidopsis RPP loci controlling resistance to the Noco2 isolate of Peronospora parasitica map to regions known to contain other RPP recognition specificities"	./data
"The tomato Dwarf gene isolated by heterologous transposon tagging encodes the first member of a new cytochrome P450 family"	./data
"Repression of the Ac-transposase gene promoter by Ac transposase"	./data
"Ensnaring microbes : The components of plant disease resistance"	./data
"Race-specific elicitors of Cladosporium fulvum induce changes in cell morphology and the synthesis of ethylene and salicylic acid in tomato plants carrying the corresponding Cf disease resistance gene"	./data
"Involvement of reactive oxygen species, glutathione metabolism, and lipid peroxidation in the Cf-gene-dependent defense response of tomato cotyledons induced by race-specific elicitors of Cladosporium fulvum"	./data
"Plant disease resistance genes: Structure, function and evolution"	./data
"The tomato Cf-2 disease resistance locus comprises two functional genes encoding leucine-rich repeat proteins"	./data
"How do plants resist microbial infection?"	./data
"Variable expression of the herpes simplex virus thymidine kinase gene in Nicotiana tabacum affects negative selection"	./data
"Aberrant transpositions of maize double Ds-like elements usually involve Ds ends on sister chromatids"	./data
"Identification of amplified restriction fragment polymorphism (AFLP) markers tightly linked to the tomato Cf-9 gene for resistance to Cladosporium fulvum"	./data
"Somatic and germinal activities of maize Activator (Ac) transposase mutants in transgenic tobacco"	./data
"Novel GUS expression patterns following transposition of an enhancer trap Ds element in Arabidopsis"	./data
"The maize transposable element Ac is mobile in the legume Lotus japonicus"	./data
"High-resolution mapping of the physical location of the tomato Cf-2 gene"	./data
"Distribution of unlinked transpositions of a Ds element from a T-DNA locus on tomato chromosome 4"	./data
"Germinal transpositions of the maize element Dissociation from T-DNA loci in tomato"	./data
"Molecular genetics of plant disease resistance"	./data
"Integration of the classical and RFLP linkage maps of the short arm of tomato chromosome 1"	./data
"Analysis of splice donor and acceptor site function in a transposable gene trap derived from the maize element Activator"	./data
"Patterns of gene action in plant development revealed by enhancer trap and gene trap transposable elements"	./data
"Functional expression of a fungal avirulence gene from a modified potato virus X genome"	./data
"Developmentally regulated cell death on expression of the fungal avirulence gene Avr9 in tomato seedlings carrying the disease-resistance gene Cf-9"	./data
"Modification of the 5′ untranslated leader region of the maize Activator element leads to increased activity in Arabidopsis"	./data
"RFLP linkage analysis of the Cf-4 and Cf-9 genes for resistance to Cladosporium fulvum in tomato"	./data
"Analysis of the chromosomal distribution of transposon-carrying T-DNAs in tomato using the inverse polymerase chain reaction"	./data
"Chloroplast targeting of spectinomycin adenyltransferase provides a cell-autonomous marker for monitoring transposon excision in tomato and tobacco"	./data
"Identification of two genes required in tomato for full Cf-9-dependent resistance to Cladosporium fulvum"	./data
"Incomplete dominance of tomato Cf genes for resistance to Cladosporium fulvum"	./data
"Plant Pathology: Resistance crumbles?"	./data
"Cf gene-dependent induction of a beta-1,3-glucanase promoter in tomato plants infected with Cladosporium fulvum"	./data
"Plant Pathology: Paranoid plants have their genes examined"	./data
"Phenotypic characterization and molecular mapping of the Arabidopsis thaliana locus RPP5, determining disease resistance to Peronospora parasitica"	./data
"Alkali treatment for rapid preparation of plant material for reliable PCR analysis"	./data
"High level expression of the Activator transposase gene inhibits the excision of Dissociation in tobacco cotyledons"	./data
"Transactivation of Ds elements in plants of lettuce (Lactuca sativa)"	./data
"Heterologous transposon tagging of the DRL1 locus in arabidopsis"	./data
"A genetic analysis of DNA sequence requirements for Dissociation state I activity in tobacco"	./data
"Close linkage between the Cf-2/Cf-5 and Mi resistance loci in tomato."	./data
"Use of the maize transposons Activator and Dissociation to show that phosphinothricin and spectinomycin resistance genes act non-cell-autonomously in tobacco and tomato seedlings"	./data
"Effects of gene dosage and sequence modification on the frequency and timing of transposition of the maize element Activator (Ac) in tobacco"	./data
"Behaviour of the maize transposable element Ac in Arabidopsis thaliana"	./data
"Effective vectors for transformation, expression of heterologous genes, and assaying transposon excision in transgenic plants"	./data
"Development of an efficient two-element transposon tagging system in Arabidopsis thaliana"	./data
"Elevated levels of Activator transposase mRNA are associated with high frequencies of Dissociation excision in Arabidopsis"	./data
"Promoter fusions to the Activator transposase gene cause distinct patterns of Dissociation excision in tobacco cotyledons"	./data
"Plant genetics flourishes"	./data
"Development of an efficient transposon tagging system in Arabidopsis thaliana."	./data
"Preferential transposition of the maize element Activator to linked chromosomal locations in tobacco"	./data
"Aminoglycoside-3″-adenyltransferase confers resistance to spectinomycin and streptomycin in Nicotiana tabacum"	./data
"Visual detection of transposition of the maize element Activator (Ac) in tobacco seedlings"	./data
"Improved expression of streptomycin resistance in plants due to a deletion in the streptomycin phosphotransferase coding sequence"	./data
"Influence of flanking sequences on variability in expression levels of an introduced gene in transgenic tobacco plants"	./data
"Expression of bacterial chitinase protein in tobacco leaves using two photosynthetic gene promoters"	./data
"Relative strengths of the 35S califlower mosaic virus, 1′, 2′, and nopaline synthase promoters in transformed tobacco sugarbeet and oilseed rape callus tissue"	./data
"Coordinated expression between two photosynthetic petunia genes in transgenic plants"	./data
"Optimizing the expression of chimeric genes in plant cells"	./data
"A dominant nuclear streptomycin resistance marker for plant cell transformation"	./data
"T-DNA structure and gene expression in petunia plants transformed by Agrobacterium tumefaciens C58 derivatives"	./data
"T-DNA is organized predominantly in inverted repeat structures in plants transformed with Agrobacterium tumefaciens C58 derivatives"	./data
"An efficient mobilizable cosmid vector, pRK7813, and its use in a rapid method for marker exchange in Pseudomonas fluorescens strain HV37a"	./data
"High level expression of introduced chimaeric genes in regenerated transformed plants."	./data
"Klebsiella pneumoniae nifA product activates the Rhizobium meliloti nitrogenase promotor"	./data
"Chromosomal structure and arrangement of repeated DNA sequences in the telomeric heterochromatin of Secale cereale and its relatives"	./data
"The structure, amount and chromosomal localisation of defined repeated DNA sequences in species of the genus Secale"	./data
"The mapping of highly-repeated DNA families and their relationship to C-bands in chromosomes of Secale cereale"	./data
"Evidence for the involvement of recombination and amplification events in the evolution of Secale chromosomes."	./data
"A molecular description of telomeric heterochromatin in secale species"	./data
"Introducing an algal carbon-concentrating mechanism into higher plants: Location and incorporation of key components"	./data
"A fluorescence-activated cell sorting-based strategy for rapid isolation of high-lipid Chlamydomonas mutants"	./data
"Molecular techniques to interrogate and edit the Chlamydomonas nuclear genome"	./data
"Waking sleeping algal cells"	./data
"Actin Is Required for IFT Regulation in Chlamydomonas reinhardtii"	./data
"High-throughput genotyping of green algal mutants reveals random distribution of mutagenic insertion sites and endonucleolytic cleavage of transforming DNA"	./data
"Actin is required for IFT regulation in chlamydomonas reinhardtii"	./data
"Alternative acetate production pathways in chlamydomonas reinhardtii during dark anoxia and the dominant role of chloroplasts in fermentative acetate production"	./data
"J domain co-chaperone specificity defines the role of BiP during protein translocation"	./data
"Automated identification of pathways from quantitative genetic interaction data"	./data
"Comprehensive characterization of genes required for protein folding in the endoplasmic reticulum"	./data
"Identification of yeast proteins necessary for cell-surface function of a potassium channel"	./data
"Heat shock transcription factors involved in seed desiccation tolerance and longevity retard vegetative senescence in transgenic tobacco"	./data
"Co-overexpression of two Heat Shock Factors results in enhanced seed longevity and in synergistic effects on seedling tolerance to severe dehydration and oxidative stress"	./data
"A passive repression mechanism that hinders synergic transcriptional activation by heat shock factors involved in sunflower seed longevity"	./data
"Protection of the Photosynthetic Apparatus from Extreme Dehydration and Oxidative Stress in Seedlings of Transgenic Tobacco"	./data
"Repression by an auxin/indole acetic acid protein connects auxin signaling with heat shock factormediated seed longevity"	./data
"Loss of function of the HSFA9 seed longevity program"	./data
"The ectopic overexpression of a seed-specific transcription factor, HaHSFA9, confers tolerance to severe dehydration in vegetative organs"	./data
"Distinct heat-shock element arrangements that mediate the heat shock, but not the late-embryogenesis induction of small heat-shock proteins, correlate with promoter activation in root-knot nematode feeding cells"	./data
"Improved resistance to controlled deterioration in transgenic seeds"	./data
"Functional interaction between two transcription factors involved in the developmental regulation of a small heat stress protein gene promoter"	./data
"Induction of the Hahsp17.7G4 Promoter by Root-Knot Nematodes: Involvement of Heat-Shock Elements in Promoter Activity in Giant Cells"	./data
"A seed-specific heat-shock transcription factor involved in developmental regulation during embryogenesis in sunflower"	./data
"Hahb-4, a homeobox-leucine zipper gene potentially involved in abscisic acid-dependent responses to water stress in sunflower"	./data
"Modification of sunflower oil quality by seed-specific expression of a heterologous Δ9-stearoyl-(acyl carrier protein) desaturase gene"	./data
"Reversible heat-induced inactivation of chimeric β-glucuronidase in transgenic plants"	./data
"Selective activation of the developmentally regulated Ha hsp17.6 G1 promoter by heat stress transcription factors"	./data
"Transcriptional activation of a heat shock gene promoter in sunflower embryos: Synergism between ABI3 and heat shock factors"	./data
"An imperfect heat shock element and different upstream sequences are required for the seed-specific expression of a small heat shock protein gene"	./data
"Seed-specific expression patterns and regulation by ABI3 of an unusual late embryogenesis-abundant gene in sunflower"	./data
"Dual regulation of a heat shock promoter during embryogenesis: Stage-dependent role of heat shock elements"	./data
"A plant small heat shock protein gene expressed during zygotic embryogenesis but noninducible by heat stress"	./data
"Differential regulation of small heat-shock genes in plants: Analysis of a water-stress-inducible and developmentally activated sunflower promoter"	./data
"Constitutive expression of small heat shock proteins in vegetative tissues of the resurrection plant Craterostigma plantagineum"	./data
"Differential accumulation of sunflower tetraubiquitin mRNAs during zygotic embryogenesis and developmental regulation of their heat-shock response"	./data
"Expression of sunflower low-molecular-weight heat-shock proteins during embryogenesis and persistence after germination: localization and possible functional implications"	./data
"Tissue-specific expression of sunflower heat shock proteins in response to water stress"	./data
"Developmental and environmental concurrent expression of sunflower dry-seed-stored low-molecular-weight heat-shock protein and Lea mRNAs"	./data
"A sunflower helianthinin gene upstream sequence ensemble contains an enhancer and sites of nuclear protein interaction."	./data
"Regulation of beta-glucuronidase expression in transgenic tobacco plants by an A/T-rich, cis-acting sequence found upstream of a French bean beta-phaseolin gene."	./data
"Initial characterization of a potential transcriptional enhancer for the human c-K-ras gene"	./data
"High incidence of c-K-ras oncogenes in human colon cancer detected by the RNAse A mismatch cleavage method"	./data
"The c-K-ras gene and human cancer. (review)"	./data
"Chromatin structure of the promoter region of the human c-K-ras gene"	./data
"Dissociation of nucleosomal particles by chemical modification. Equivalence of the two binding sites for H2A.H2B dimers"	./data
"Modification of the lysine residues of histones H1 and H5: Effects on structure and on the binding to chromatin"	./data
"Rearrangement of nucleosomal components by modification of histone amino groups. Structural role of lysine residues"	./data
"Contribution of histones H2A and H2B to the folding of nucleosomal DNA"	./data
"Dissociation of single-stranded DNA from nucleosomes following modification with acetic anhydride"	./data
"Relaxation of chromatin structure upon removal of histones H2A and H2B"	./data
"Fluorescence of histones H1. A tyrosinate-like fluorescence emission in Ceratitis capitata H1 at neutral pH values."	./data
"Early disruption of maternal-zygotic interaction and activation of defense-like responses in Arabidopsis interspecific crosses"	./data
"Hybrid incompatibility in Arabidopsis is determined by a multiple-locus genetic network"	./data
"Dosage-Dependent Deregulation of an AGAMOUS-LIKE Gene Cluster Contributes to Interspecific Incompatibility"	./data
"Parent-Dependent Loss of Gene Silencing during Interspecies Hybridization"	./data
"Virion stability and aphid vector transmissibility of Cucumber mosaic virus mutants"	./data
"The development of an Arabidopsis model system for genome-wide analysis of polyploidy effects"	./data
"Do the different parental 'heteromes' cause genomic shock in newly formed allopolyploids?"	./data
"AKT1 and TRH1 are required during root hair elongation in Arabidopsis"	./data
"A conserved capsid protein surface domain of Cucumber mosaic virus is essential for efficient aphid vector transmission"	./data
"Localization of CYP86B1 in the outer envelope of chloroplasts"	./data
"Identification and functional characterization of the Arabidopsis Snf1-related protein kinase SnRK2.4 phosphatidic acid-binding domain"	./data
"Tuning plant signaling and growth to survive salt"	./data
"Identification and functional characterization of the ArabidopsisSnf1-related protein kinase SnRK2.4 phosphatidic acid-binding domain"	./data
"A mixed-model QTL analysis for salt tolerance in seedlings of crop-wild hybrids of lettuce"	./data
"Capturing arabidopsis root architecture dynamics with root-fit reveals diversity in responses to salinity"	./data
"Halotropism is a response of plant roots to avoid a saline environment"	./data
"Liposome-binding assays to assess specificity and affinity of phospholipid-protein interactions"	./data
"Roles for blue light, jasmonate and nitric oxide in the regulation of dormancy and germination in wheat grain (Triticum aestivum L.)"	./data
"The Snf1-related protein kinases SnRK2.4 and SnRK2.10 are involved in maintenance of root system architecture during salt stress"	./data
"A novel class of PTEN protein in Arabidopsis displays unusual phosphoinositide phosphatase activity and efficiently binds phosphatidic acid"	./data
"NLR-parser: Rapid annotation of plant NLR complements"	./data
"Defining the full tomato NB-LRR resistance gene repertoire using genomic and cDNA RenSeq"	./data
"Elevating crop disease resistance with cloned genes"	./data
"Hypersensitive response to Potato virus Y in potato cultivar Sárpo Mira is conferred by the Ny-Smira gene located on the long arm of chromosome IX"	./data
"Elevating crop disease resistance with cloned genes."	./data
"Genomic DNA library preparation for resistance gene enrichment and sequencing (RenSeq) in plants"	./data
"Resistance gene enrichment sequencing (RenSeq) enables reannotation of the NB-LRR gene family from sequenced plant genomes and rapid mapping of resistance loci in segregating populations"	./data
"Identification and localisation of the NB-LRR gene family within the potato genome"	./data
"Omics and modelling approaches for understanding regulation of asymmetric cell divisions in arabidopsis and other angiosperm plants"	./data
"Hairy root transformation using Agrobacterium rhizogenes as a tool for exploring cell type-specific gene expression and function using tomato as a model"	./data
"Multiple Arabidopsis genes primed for recruitment into C 4 photosynthesis"	./data
"Strategies for engineering a two-celled C 4 photosynthetic pathway into rice"	./data
"Independent and parallel recruitment of preexisting mechanisms underlying C4 photosynthesis"	./data
"An mRNA blueprint for C4 photosynthesis derived from comparative transcriptomics of closely related C3 and C4 species"	./data
"C4 acid decarboxylases required for C4 photosynthesis are active in the mid-vein of the C3 species Arabidopsis thaliana, and are important in sugar and amino acid metabolism"	./data
"An easily reversible structural change underlies mechanisms enabling desert crust cyanobacteria to survive desiccation"	./data
"Long-term changes in cyanobacteria populations in lake kinneret (Sea of galilee), israel: An eco-physiological outlook"	./data
"Regulation of CO2concentrating mechanism in cyanobacteria"	./data
"Simulated soil crust conditions in a chamber system provide new insights on cyanobacterial acclimation to desiccation"	./data
"Does 2-phosphoglycolate serve as an internal signal molecule of inorganic carbon deprivation in the cyanobacterium Synechocystis sp. PCC 6803?"	./data
"Cyanobacterial secondary metabolites mediate interspecies-intraspecies communication in the water body"	./data
"Three-dimensional structure and cyanobacterial activity within a desert biological soil crust"	./data
"Cyanobacterial Diversity in Biological Soil Crusts along a Precipitation Gradient, Northwest Negev Desert, Israel"	./data
"Dehydroascorbate: A possible surveillance molecule of oxidative stress and programmed cell death in the green alga Chlamydomonas reinhardtii"	./data
"A newly isolated Chlorella sp. from desert sand crusts exhibits a unique resistance to excess light intensity"	./data
"Interactions between Scenedesmus and Microcystis may be used to clarify the role of secondary metabolites"	./data
"The role of C4 metabolism in the marine diatom Phaeodactylum tricornutum"	./data
"Multiannual variations in phytoplankton populations: What distinguished the blooms of Aphanizomenon ovalisporum in Lake Kinneret in 2010 from 2009?"	./data
"Casting a net: Fibres produced by Microcystis sp. in field and laboratory populations"	./data
"Appearance and establishment of diazotrophic cyanobacteria in Lake Kinneret, Israel"	./data
"The languages spoken in the water body (or the biological role of cyanobacterial toxins)"	./data
"Invasion of Nostocales (cyanobacteria) to subtropical and temperate freshwater lakes - physiological, regional, and global driving forces"	./data
"Cross-talk between photomixotrophic growth and CO 2-concentrating mechanism in Synechocystis sp. strain PCC 6803"	./data
"Photoinactivation of photosystem II: Is there more than one way to skin a cat?"	./data
"The cyanobacterial hepatotoxin microcystin binds to proteins and increases the fitness of Microcystis under oxidative stress conditions"	./data
"Experimental validation of a nonequilibrium model of CO2 fluxes between gas, liquid medium, and algae in a flat-panel photobioreactor"	./data
"Enslavement in the water body by toxic aphanizomenon ovalisporum, inducing alkaline phosphatase in phytoplanktons"	./data
"Light-induced changes within photosystem II protects Microcoleus sp. in biological desert sand crusts against excess Light"	./data
"Enrichment of oxygen heavy isotopes during photosynthesis in phytoplankton"	./data
"Photorespiratory 2-phosphoglycolate metabolism and photoreduction of O 2 cooperate in high-light acclimation of Synechocystis sp. strain PCC 6803"	./data
"Paradoxically, prior acquisition of antioxidant activity enhances oxidative stress-induced cell death"	./data
"A cyanobacterial AbrB-like protein affects the apparent photosynthetic affinity for CO2 by modulating low-CO2-induced gene expression"	./data
"The kinetic properties of ribulose-1,5-bisphosphate carboxylase/oxygenase may explain the high apparent photosynthetic affinity of Nannochloropsis sp. to ambient inorganic carbon"	./data
"Acidification and CO2 production in the boundary layer during photosynthesis in Ulva rigida (Chlorophyta) C. Agardh"	./data
"The Phaeodactylum genome reveals the evolutionary history of diatom genomes"	./data
"The photorespiratory glycolate metabolism is essential for cyanobacteria and might have been conveyed endosymbiontically to plants"	./data
"Changes in the photosynthetic reaction centre II in the diatom Phaeodactylum tricornutum result in non-photochemical fluorescence quenching"	./data
"An AbrB-like protein might be involved in the regulation of cylindrospermopsin production by Aphanizomenon ovalisporum"	./data
"A model for carbohydrate metabolism in the diatom Phaeodactylum tricornutum deduced from comparative whole genome analysis"	./data
"Towards clarification of the biological role of microcystins, a family of cyanobacterial toxins"	./data
"Thylakoid membrane perforations and connectivity enable intracellular traffic in cyanobacteria"	./data
"Synchronization of cell death in a dinoflagellate population is mediated by an excreted thiol protease"	./data
"The plant-like C2 glycolate cycle and the bacterial-like glycerate pathway cooperate in phosphoglycolate metabolism in cyanobacteria"	./data
"Toxins and biologically active secondary metabolites of Microcystis sp. isolated from Lake Kinneret"	./data
"A putative sensor kinase, Hik31, is involved in the response of Synechocystis sp. strain PCC 6803 to the presence of glucose"	./data
"Fractionation of the three stable oxygen isotopes by oxygen-producing and oxygen-consuming reactions in photosynthetic organisms"	./data
"Inactivation of photosynthetic electron flow during desiccation of desert biological sand crusts and Microcoleus sp.-enriched isolates"	./data
"Ecological implications of the emergence of non-toxic subcultures from toxic Microcystis strains"	./data
"Activation of photosynthesis and resistance to photoinhibition in cyanobacteria within biological desert crust"	./data
"Resolving the biological role of the Rhesus (Rh) proteins of red blood cells with the aid of a green alga"	./data
"Massive light-dependent cycling of inorganic carbon between oxygenic photosynthetic microorganisms and their surroundings"	./data
"Inorganic carbon acquisition systems in cyanobacteria"	./data
"Genes encoding A-type flavoproteins are essential for photoreduction of O2 in cyanobacteria"	./data
"Seasonal and diurnal variations in gene expression in the desert legume Retama raetam"	./data
"Inhibition of growth and photosynthesis of the dinoflagellate Peridinium gatunense by Microcystis sp. (cyanobacteria): A novel allelopathic mechanism"	./data
"Dinoflagellate-cyanobacterium communication may determine the composition of phytoplankton assemblage in a mesotrophic lake"	./data
"Molecular and biochemical mechanisms associated with dormancy and drought tolerance in the desert legume Retama raetam"	./data
"Physiological variables determined under laboratory conditions may explain the bloom of Aphanizomenon ovalisporum in Lake Kinneret"	./data
"Genes essential to sodium-dependent bicarbonate transport in cyanobacteria: Function and phylogenetic analysis"	./data
"A novel gene encoding amidinotransferase in the cylindrospermopsin producing cyanobacterium Aphanizomenon ovalisporum"	./data
"Distinct constitutive and low-CO2-induced CO2 uptake systems in cyanobacteria: Genes involved and their phylogenetic relationship with homologous genes in other organisms"	./data
"Passive Entry of CO2 and Its Energy-dependent Intracellular Conversion to HCO3 - in Cyanobacteria Are Driven by a Photosystem I-generated ΔμH+"	./data
"DNA microarray analysis of cyanobacterial gene expression during acclimation to high light"	./data
"Acclimation of photosynthetic microorganisms to changing ambient CO2 concentration"	./data
"Living under a 'dormant' canopy: A molecular acclimation mechanism of the desert plant Retama raetam"	./data
"CO2 concentrating mechanisms in photosynthetic microorganisms"	./data
"Programmed cell death of the dinoflagellate Peridinium gatunense is mediated by CO2 limitation and oxidative stress"	./data
"Limnological and ecophysiological aspects of Aphanizomenon ovalisporum bloom in Lake Kinneret, Israel"	./data
"A putative HCO3/- transporter in the cyanobacterium Synechococcus sp. strain PCC 7942"	./data
"Carbon isotope fractionation by photosynthetic aquatic microorganisms: Experiments with Synechococcus PCC7942, and a simple carbon flux model"	./data
"Cyanobacterial mutants impaired in bicarbonate uptake isolated with the aid of an inactivation library"	./data
